[[-0.09157512 -0.0122628  -0.01114524]]
[[-0.00026348  0.0070707  -0.0160632 ]]
[[ 0.00415499  0.01305571 -0.01622014]]
[[-0.00435224  0.00806764  0.020338  ]]
[[ 0.97013439  1.29441138 -0.0742439 ]]
[[ 0.00053673  0.01024759 -0.04581023]]
[[ 0.00262277  0.01278835 -0.04565009]]
[[ 0.00081773  0.11410164 -0.01506335]]
[[ 0.01208865  0.07748871 -0.01410836]]
[[-0.00077335  0.01989881 -0.01589976]]
[[ 0.00380662  0.02491538 -0.01399366]]
[[-0.00018631  0.06653466 -0.01525235]]
[[ 0.00669932  0.0558775  -0.01507214]]
[[ 0.035409   -0.0947815  -0.01415355]]
[[ 0.07414584 -0.11142306 -0.01794561]]
[[ 0.00456174 -0.00536262 -0.04802616]]
[[ 0.00649407 -0.00340769 -0.04741073]]
[[ 0.18287732 -0.23201496 -0.0235019 ]]
[[ 0.27910331 -0.15862335 -0.03409956]]
[[ 0.00806026 -0.01487213 -0.00328191]]
[[ 0.0123443  -0.01147891 -0.00613039]]
[[ 0.00188787 -0.00020329 -0.02339437]]
[[ 0.00268575  0.00052199 -0.02435473]]
[[ 0.00436116  0.00015767 -0.04470388]]
[[ 0.00636777  0.00183939 -0.045177  ]]
[[ 1.01295162  0.11410228 -0.11497553]]
[[ 0.28084105  0.09761253 -0.03253313]]
[[ 0.00848925 -0.00386243 -0.0103321 ]]
[[ 0.01288922 -0.00037336 -0.0117462 ]]
[[ 0.22247574 -0.26234126 -0.00109231]]
[[ 0.34346261 -0.16810518 -0.01666706]]
[[ 0.00434514  0.00524294 -0.0444597 ]]
[[ 0.0066066   0.00717699 -0.04652527]]
[[ 0.17939667  0.27388256 -0.02863507]]
[[ 0.07358901  0.09279505 -0.0166166 ]]
[[ 0.00863251  0.00791559 -0.01497644]]
[[ 0.01320803  0.01186533 -0.01433683]]
[[ 0.03378242  0.09879927 -0.01640717]]
[[ 0.03037488  0.06275247 -0.01626646]]
[[ 0.10973671 -0.06114951 -0.01837539]]
[[ 0.10795183 -0.04062686 -0.01895653]]
[[ 0.00854859  0.0005191  -0.04707923]]
[[ 0.01069071  0.00142973 -0.04789616]]
[[ 0.18930011  0.02118218 -0.02396875]]
[[ 0.10758215  0.01657516 -0.01830258]]
[[ 0.0167933  -0.00248614 -0.00761278]]
[[ 0.02102776 -0.00077324 -0.00828293]]
[[ 0.10754842  0.08556721 -0.01960212]]
[[ 0.06498444  0.04508725 -0.01788533]]
[[ 0.08759874  0.00960269 -0.01809141]]
[[ 0.07034284  0.00561798 -0.01857055]]
