[[-0.09151809 -0.01189323 -0.01095943]]
[[-0.10968042  0.04127145 -0.00967854]]
[[ 0.00110902 -0.0013166  -0.02384134]]
[[ 0.00059239 -0.00559551 -0.04765246]]
[[ 0.00243941 -0.00268621 -0.04555617]]
[[ 0.00346613 -0.54824724 -0.00841182]]
[[ 0.92470474 -1.43159673 -0.12211359]]
[[-0.00096144 -0.0136906  -0.00646692]]
[[ 0.00313333 -0.00781095 -0.00957594]]
[[-0.05426558 -0.24249261  0.02057062]]
[[  2.98753315e-04  -5.93895227e-01   6.78308760e-03]]
[[ 0.00025665 -0.00016655 -0.01502076]]
[[ 0.00056849  0.00030844 -0.0149479 ]]
[[ 0.00036693 -0.0003122  -0.02287657]]
[[ 0.00110824  0.00072597 -0.02267022]]
[[ 0.0005997  -0.00012857 -0.04477425]]
[[ 0.00244785  0.00241075 -0.04379433]]
[[ 0.00176914  0.00160188 -0.0136471 ]]
[[ 0.93668004  1.22411683 -0.10071673]]
[[-0.00079767 -0.00183475 -0.01074873]]
[[ 0.00340886  0.00388774 -0.01186313]]
[[-0.94195607 -1.45668972  0.1230449 ]]
[[ 0.00282512  0.01133571  0.00830946]]
[[-0.00372944 -0.00278673  0.08612471]]
[[ 0.00014648  0.00226098  0.08688166]]
[[ 0.00034965  0.00174356 -0.02371348]]
[[ 0.00113866  0.00283785 -0.02478735]]
[[ 0.0006      0.00490197 -0.0440838 ]]
[[ 0.00249869  0.00760035 -0.04428734]]
[[ -1.94751915e-04   5.49497335e-01  -1.86034833e-02]]
[[ 0.04552919  0.18176316 -0.01420101]]
[[-0.00065826  0.00984523 -0.01126549]]
[[ 0.00350971  0.01537399 -0.01008284]]
[[-0.94494512  1.27397451  0.09919597]]
[[ 0.03283126  0.61611775  0.01245436]]
[[ 0.00052313  0.01036261 -0.04561932]]
[[ 0.00260656  0.01289862 -0.04542336]]
[[ 0.00078582  0.11441771 -0.01444206]]
[[ 0.01203649  0.07776571 -0.01339215]]
[[-0.00071059  0.02119299 -0.00859246]]
[[ 0.00355121  0.02545678 -0.00645717]]
[[-0.00020403  0.06675374 -0.01444338]]
[[ 0.00666183  0.05604436 -0.0141834 ]]
[[ 0.03533635 -0.0944082  -0.01450475]]
[[ 0.07406796 -0.11100785 -0.01821317]]
[[ 0.0045382  -0.00522583 -0.04802473]]
[[ 0.00646767 -0.00327084 -0.04738237]]
[[ 0.18279852 -0.23159831 -0.02362216]]
[[ 0.27901382 -0.15818198 -0.03411971]]
[[ 0.00725057 -0.01261064 -0.00715002]]
[[ 0.01144765 -0.00861225 -0.00931124]]
[[ 0.00187805 -0.00014889 -0.02336148]]
[[ 0.00267539  0.00057692 -0.0243103 ]]
[[ 0.00433784  0.00028414 -0.04464751]]
[[ 0.00634025  0.00196725 -0.04509059]]
[[ 1.01285986  0.11453175 -0.11484615]]
[[ 0.28073174  0.09804829 -0.03229681]]
[[ 0.00738526 -0.0007414  -0.01114878]]
[[ 0.01159989  0.00302565 -0.01112446]]
[[ 0.96160306 -1.24024049 -0.08032472]]
[[ 1.07117883 -0.08850498 -0.10028803]]
[[ 0.00432128  0.00536383 -0.04434386]]
[[ 0.00658061  0.00729927 -0.04637078]]
[[ 0.17929804  0.27427906 -0.02825492]]
[[ 0.0734717   0.09318085 -0.01612665]]
[[ 0.00745095  0.01084661 -0.011382  ]]
[[ 0.01185377  0.01447171 -0.00948525]]
[[ 0.03369249  0.09912171 -0.01580002]]
[[ 0.0302705   0.06304612 -0.01554244]]
[[ 0.10964208 -0.06074374 -0.01856449]]
[[ 0.10784354 -0.0401987  -0.0190464 ]]
[[ 0.00851629  0.00064372 -0.04702669]]
[[ 0.01065544  0.00155744 -0.04781107]]
[[ 0.18918551  0.0215927  -0.02390009]]
[[ 0.10744682  0.0169968  -0.01812569]]
[[ 0.01573213  0.00031661 -0.00975518]]
[[ 0.01985061  0.00224678 -0.00900143]]
[[ 0.10741365  0.08595479 -0.01927025]]
[[ 0.06483714  0.04547252 -0.01743228]]
[[ 0.08746648  0.00998897 -0.01809036]]
[[ 0.07019674  0.00601802 -0.01845837]]
