[[-0.09951671 -0.01771833 -0.02686284]]
[[-0.11705694  0.0385053  -0.02900496]]
[[-0.11735933 -0.09861687 -0.02276237]]
[[-0.28490331 -0.10321294 -0.0119954 ]]
[[-0.00911432 -0.00274794 -0.05967484]]
[[-0.00644503  0.00269778 -0.05707885]]
[[ 0.00039852 -0.00071091 -0.02669033]]
[[ 0.00127569  0.0005216  -0.02654467]]
[[ 0.00061517 -0.00135332 -0.05206143]]
[[ 0.00280637  0.00166021 -0.05138166]]
[[ 0.00120923 -0.00484211 -0.03544099]]
[[ 0.93758106  1.21960349 -0.1255832 ]]
[[-0.0466528  -0.21367282  0.03862769]]
[[ 0.00100874 -0.57502679  0.02682066]]
[[-0.00304927 -0.00785775  0.06615371]]
[[  9.65993816e-05  -4.16427539e-03   7.03901195e-02]]
[[-0.00119994 -0.00157774  0.03288723]]
[[-0.0002851  -0.00042196  0.03333089]]
[[ 0.00038206  0.00170589 -0.02783796]]
[[ 0.0013127   0.00300093 -0.02918295]]
[[ 0.0006214   0.00459196 -0.05211766]]
[[ 0.00289436  0.00783671 -0.05287877]]
[[-0.00070122  0.54682706 -0.04542525]]
[[ 0.04674317  0.18173587 -0.04229051]]
[[-0.93579898 -1.45277208  0.14232175]]
[[ 0.00388871  0.00694135  0.02833469]]
[[-0.00317656  0.0004065   0.07596226]]
[[ 0.0004063   0.00496363  0.08179825]]
[[ 0.00054131  0.01112808 -0.05488618]]
[[ 0.00303961  0.01426814 -0.05514913]]
[[ 0.00048648  0.11666383 -0.04269226]]
[[ 0.01349535  0.08266788 -0.04080968]]
[[-0.94155037  1.27084807  0.1185987 ]]
[[ 0.03358037  0.61404885  0.0307034 ]]
[[-0.00034842  0.07379342 -0.04085567]]
[[ 0.00821162  0.06491395 -0.03823335]]
[[ 0.03679956 -0.10390638 -0.02504446]]
[[ 0.07661218 -0.12024841 -0.03141613]]
[[ 0.00521916 -0.00726061 -0.05522831]]
[[ 0.00749689 -0.0049674  -0.05489926]]
[[ 0.18448214 -0.23986983 -0.0392521 ]]
[[ 0.28207942 -0.16561066 -0.05248124]]
[[ 0.01870621 -0.0918777   0.03677155]]
[[ 0.04742013 -0.11571007  0.03231868]]
[[ 0.00218653 -0.00051485 -0.02726128]]
[[ 0.00312597  0.00034781 -0.02845946]]
[[ 0.00503055 -0.00083807 -0.0519998 ]]
[[ 0.00742103  0.00117881 -0.0530151 ]]
[[ 1.01503854  0.10860011 -0.13653632]]
[[ 0.2845559   0.09358881 -0.05602796]]
[[ 0.05592677 -0.20127737  0.03182228]]
[[ 0.20681623 -0.2955198   0.01428479]]
[[ 0.00322466 -0.00705395  0.06822792]]
[[ 0.00671724 -0.00449664  0.07412484]]
[[ 0.00506314  0.00515893 -0.05249848]]
[[ 0.00775115  0.00750787 -0.05542363]]
[[ 0.18194963  0.27219682 -0.05480028]]
[[ 0.07785819  0.09304551 -0.04326148]]
[[ 0.95678098 -1.23710434 -0.05925426]]
[[ 1.06368759 -0.0890599  -0.07878875]]
[[ 0.03664114  0.10193477 -0.04374619]]
[[ 0.03496483  0.06770101 -0.04254527]]
[[ 0.11366291 -0.06834791 -0.0339449 ]]
[[ 0.11336549 -0.04728095 -0.0363054 ]]
[[ 0.00995515 -0.00035612 -0.05492146]]
[[ 0.01251002  0.00076464 -0.0563498 ]]
[[ 0.19397532  0.01656326 -0.04407666]]
[[ 0.11392211  0.01287321 -0.03967313]]
[[ 0.09918471 -0.10035894  0.02985657]]
[[ 0.14488929 -0.08782676  0.0243788 ]]
[[ 0.11298513  0.08464406 -0.04397021]]
[[ 0.07206232  0.04545126 -0.04256581]]
[[ 0.09464636  0.00601352 -0.03635009]]
[[ 0.07881087  0.0024694  -0.03749843]]
