

'=============================================================

 C60/C60_cation_neut_inner6_outer0/ReorgPlanes_shareq/C60_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_a.dat 

c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
8	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
8	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
8	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
8	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]

'=============================================================

 Rubrene/Rubrene_cation_neut_inner6_outer0/ReorgPlanes_shareq/Rubrene_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_c.dat 

b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	0.525732427104	0.513011099071	0.508885601661	[]	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	0.492009297658	0.480151976716	0.479111367766	[]	[]	[]	[]	[]	[]
4	2	[]	[]	[]	[]	0.522074019759	0.514881487624	0.514225709196	[]	[]	[]	[]	[]	[]
4	3	[]	[]	[]	[]	0.504366822542	0.490791527996	0.485026568516	[]	[]	[]	[]	[]	[]
5	0	[]	[]	[]	[]	0.489148810957	0.458949673348	0.434556319411	0.465666421747	[]	[]	[]	[]	[]
5	1	[]	[]	[]	[]	0.427551793713	0.243607878452	0.240076279559	0.422061355006	[]	[]	[]	[]	[]
5	2	[]	[]	[]	[]	0.482026194571	0.461751703979	0.461721951996	0.481125240797	[]	[]	[]	[]	[]
5	3	[]	[]	[]	[]	0.466553856341	0.420905208583	0.392818142758	0.419423698382	[]	[]	[]	[]	[]
6	0	[]	[]	[]	[]	0.484142960635	0.250316010521	0.0	0.249698590361	[]	[]	[]	[]	[]
6	1	[]	[]	[]	[]	0.422372566817	0.239804049153	0.24269775748	0.425815948185	[]	[]	[]	[]	[]
6	2	[]	[]	[]	[]	0.437838663531	0.37854515605	0.378368916479	0.437086981303	[]	[]	[]	[]	[]
6	3	[]	[]	[]	[]	0.464266542407	0.418465762915	0.390872813782	0.41847723749	[]	[]	[]	[]	[]
7	0	[]	[]	[]	[]	0.489602517595	0.465156707346	0.433442778109	0.456979489333	[]	[]	[]	[]	[]
7	1	[]	[]	[]	[]	0.488409119084	0.477839754907	0.47804746475	0.488334389033	[]	[]	[]	[]	[]
7	2	[]	[]	[]	[]	0.479946609878	0.459562516936	0.45883472207	0.478440866037	[]	[]	[]	[]	[]
7	3	[]	[]	[]	[]	0.499817707291	0.487630375194	0.482592561092	0.487347419425	[]	[]	[]	[]	[]
8	0	[]	[]	[]	[]	0.519840941061	0.510297441015	[]	[]	[]	[]	[]	[]	[]
8	1	[]	[]	[]	[]	0.518803990896	0.51320205424	[]	[]	[]	[]	[]	[]	[]
8	2	[]	[]	[]	[]	0.517896910159	0.512020489718	[]	[]	[]	[]	[]	[]	[]
8	3	[]	[]	[]	[]	0.527238425526	0.517900373402	[]	[]	[]	[]	[]	[]	[]
9	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]

'=============================================================

 Sexithiophene/Sexithiophene_cation_neut_inner6_outer0/ReorgPlanes_shareq/Sexithiophene_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_a.dat 

c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	1.81581038232	1.79724593072	1.81720200984	1.81428014885	1.80561443599	[]	[]	[]	[]
4	1	[]	[]	[]	[]	1.7830806036	1.74270202762	1.74053848219	1.77576182413	1.79599643836	[]	[]	[]	[]
4	2	[]	[]	[]	[]	1.75913544088	1.73532610647	1.74672379443	1.77916364465	1.81368912164	[]	[]	[]	[]
4	3	[]	[]	[]	[]	1.79914717843	1.75592514736	1.74813125749	1.77003497026	1.80396347128	[]	[]	[]	[]
5	0	[]	[]	[]	[]	1.76649987948	1.66803318035	1.18566675641	1.75403660295	1.76849325314	[]	[]	[]	[]
5	1	[]	[]	[]	[]	1.68913644509	0.884745642401	0.883196532971	1.68447097136	1.77340473017	[]	[]	[]	[]
5	2	[]	[]	[]	[]	1.75510151913	1.73308190043	1.74512427337	1.77722360494	1.8079735485	[]	[]	[]	[]
5	3	[]	[]	[]	[]	1.77533770721	1.74036127206	1.73406225414	1.75969319172	1.79367088424	[]	[]	[]	[]
6	0	[]	[]	[]	[]	1.7430175986	1.34701072422	0.0	1.34435331655	1.73736916773	[]	[]	[]	[]
6	1	[]	[]	[]	[]	1.68726573025	0.874000342336	0.872749261284	1.68348164276	1.77150672932	[]	[]	[]	[]
6	2	[]	[]	[]	[]	1.77322173382	1.75677689987	1.7651832985	1.78916896411	1.81378376625	[]	[]	[]	[]
6	3	[]	[]	[]	[]	1.77984205902	1.7510333477	1.74587689042	1.76791657196	1.79709287811	[]	[]	[]	[]
7	0	[]	[]	[]	[]	1.77083102362	1.75411096877	1.18310222305	1.66203998861	1.75535869162	[]	[]	[]	[]
7	1	[]	[]	[]	[]	1.77444875269	1.72813840993	1.72692917566	1.77035276522	1.78923264455	[]	[]	[]	[]
7	2	[]	[]	[]	[]	1.80126701527	1.79051806319	1.79429932489	1.80861282231	1.82761867032	[]	[]	[]	[]
7	3	[]	[]	[]	[]	1.79943192572	1.77971491657	1.77592889572	1.78953469105	1.80989461115	[]	[]	[]	[]
8	0	[]	[]	[]	[]	1.80566458494	1.8120286374	1.81157572674	1.78591789082	1.78993479763	[]	[]	[]	[]
8	1	[]	[]	[]	[]	1.81249051613	1.82116550294	1.81939178828	1.80605091945	1.82124251452	[]	[]	[]	[]
8	2	[]	[]	[]	[]	1.83055961861	1.82000603023	1.82057119569	1.8302383878	1.85499416148	[]	[]	[]	[]
8	3	[]	[]	[]	[]	1.82616451768	1.81057684055	1.80704895067	1.81387236614	1.82826895104	[]	[]	[]	[]
9	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]

'=============================================================

 Sexithiophene/Sexithiophene_cation_neut_inner6_outer0/ReorgPlanes_shareq/Sexithiophene_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_b.dat 

a\c	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	1.86369753049	1.84248664658	1.8364390314	1.83650032431	1.84487033819	[]	[]	[]	[]
4	1	[]	[]	[]	[]	1.84869188038	1.8382328473	1.83562553488	1.83936755734	1.86033739695	[]	[]	[]	[]
4	2	[]	[]	[]	[]	1.86358402639	1.85384944546	1.8519948998	1.856065423	1.8756702205	[]	[]	[]	[]
4	3	[]	[]	[]	[]	1.87935168525	1.85724997233	1.85190164638	1.85256617776	1.86098460146	[]	[]	[]	[]
5	0	[]	[]	[]	[]	1.83168629722	1.82149952118	1.81626985574	1.81460678346	1.81717248377	[]	[]	[]	[]
5	1	[]	[]	[]	[]	1.82570098677	1.81853724406	1.81519741405	1.81551396883	1.82153341791	[]	[]	[]	[]
5	2	[]	[]	[]	[]	1.77430753248	1.74996579493	1.74836780957	1.76674205108	1.79459238382	[]	[]	[]	[]
5	3	[]	[]	[]	[]	1.7861526092	1.7497264614	1.73487447867	1.74663337376	1.77394571405	[]	[]	[]	[]
6	0	[]	[]	[]	[]	1.81720200984	1.18566675641	0.0	1.18310222305	1.81157572674	[]	[]	[]	[]
6	1	[]	[]	[]	[]	1.74053848219	0.883196532971	0.872749261284	1.72692917566	1.81939178828	[]	[]	[]	[]
6	2	[]	[]	[]	[]	1.74672379443	1.74512427337	1.7651832985	1.79429932489	1.82057119569	[]	[]	[]	[]
6	3	[]	[]	[]	[]	1.74813125749	1.73406225414	1.74587689042	1.77592889572	1.80704895067	[]	[]	[]	[]
7	0	[]	[]	[]	[]	1.82009123591	1.81470951355	1.81451883083	1.81749827306	1.82376528906	[]	[]	[]	[]
7	1	[]	[]	[]	[]	1.81598917257	1.81374203818	1.8152322275	1.81973309358	1.82888832091	[]	[]	[]	[]
7	2	[]	[]	[]	[]	1.85171811187	1.84954334001	1.85061526508	1.85442605577	1.86266938697	[]	[]	[]	[]
7	3	[]	[]	[]	[]	1.85526351262	1.85014588985	1.849743674	1.85207270214	1.85753575823	[]	[]	[]	[]
8	0	[]	[]	[]	[]	1.8567264217	1.83764818411	1.833678398	1.83539673296	1.84481948245	[]	[]	[]	[]
8	1	[]	[]	[]	[]	1.84259603614	1.83435144036	1.83365449421	1.83877271852	1.86051859709	[]	[]	[]	[]
8	2	[]	[]	[]	[]	1.86913774472	1.86088174954	1.86074787993	1.86660961414	1.88771039844	[]	[]	[]	[]
8	3	[]	[]	[]	[]	1.88434028773	1.86365174295	1.85993510888	1.86240472604	1.87258302614	[]	[]	[]	[]
9	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]

'=============================================================

 Sexithiophene/Sexithiophene_cation_neut_inner6_outer0/ReorgPlanes_shareq/Sexithiophene_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_c.dat 

b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	2.56781656483	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	1	[]	[]	[]	2.21192374458	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	2	[]	[]	[]	2.27969419376	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	3	[]	[]	[]	2.51100257324	[]	[]	[]	[]	[]	[]	[]	[]	[]
4	0	[]	[]	[]	2.03095418804	1.86664040136	1.82920078957	1.7430175986	1.82556958869	1.86177079439	[]	[]	[]	[]
4	1	[]	[]	[]	1.89595971477	1.84942968721	1.82223349739	1.68726573025	1.82103600419	1.84581870953	[]	[]	[]	[]
4	2	[]	[]	[]	1.91240519756	1.86323348474	1.76147930142	1.77322173382	1.85513377927	1.87246900507	[]	[]	[]	[]
4	3	[]	[]	[]	2.08906854179	1.8808699325	1.77871605786	1.77984205902	1.85945264416	1.8898857065	[]	[]	[]	[]
5	0	[]	[]	[]	1.87043310208	1.84281283792	1.81973579526	1.34701072422	1.81728306547	1.83918893363	[]	[]	[]	[]
5	1	[]	[]	[]	1.8548138212	1.83782002484	1.81641551044	0.874000342336	1.81617953553	1.83537527164	[]	[]	[]	[]
5	2	[]	[]	[]	1.87169468973	1.85304117838	1.73832929696	1.75677689987	1.85092514334	1.86173925047	[]	[]	[]	[]
5	3	[]	[]	[]	1.88759966105	1.85699485533	1.74205312409	1.7510333477	1.85184754754	1.86525899515	[]	[]	[]	[]
6	0	[]	[]	[]	[]	1.8364390314	1.81626985574	0.0	1.81451883083	1.833678398	[]	[]	[]	[]
6	1	[]	[]	[]	[]	1.83562553488	1.81519741405	0.872749261284	1.8152322275	1.83365449421	[]	[]	[]	[]
6	2	[]	[]	[]	[]	1.8519948998	1.74836780957	1.7651832985	1.85061526508	1.86074787993	[]	[]	[]	[]
6	3	[]	[]	[]	[]	1.85190164638	1.73487447867	1.74587689042	1.849743674	1.85993510888	[]	[]	[]	[]
7	0	[]	[]	[]	[]	1.83748060367	1.8168777635	1.34435331655	1.81523045885	1.83477727001	[]	[]	[]	[]
7	1	[]	[]	[]	[]	1.84101122945	1.81805323468	1.68348164276	1.81767637896	1.83864990285	[]	[]	[]	[]
7	2	[]	[]	[]	[]	1.85790602594	1.77969702416	1.78916896411	1.85370645467	1.86722562824	[]	[]	[]	[]
7	3	[]	[]	[]	[]	1.85382999999	1.76044802487	1.76791657196	1.85097030438	1.86220438174	[]	[]	[]	[]
8	0	[]	[]	[]	[]	1.84824447706	1.82206447383	1.73736916773	1.81986336523	1.84470103145	[]	[]	[]	[]
8	1	[]	[]	[]	[]	1.86563589714	1.82706439498	1.77150672932	1.82563887649	1.86207343958	[]	[]	[]	[]
8	2	[]	[]	[]	[]	1.88153041313	1.81304770431	1.81378376625	1.86222262458	1.89153421665	[]	[]	[]	[]
8	3	[]	[]	[]	[]	1.86482440679	1.79537734189	1.79709287811	1.85608663742	1.87396653213	[]	[]	[]	[]
9	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]

'=============================================================

 TIPS_Pc/TIPS_Pc_cation_neut_inner6_outer0/ReorgPlanes_shareq/TIPS_Pc_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_a.dat 

c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	0.918158971742	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	0.833150691664	0.704599123608	0.833061148334	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	0.82244511781	0.666384746674	0.642476288222	0.666985339809	0.823084567049	[]	[]	[]	[]
3	0	[]	[]	[]	0.816643143148	0.656616934171	0.624985423874	0.620015614189	0.625951016415	0.658434550714	0.818719168938	[]	[]	[]
4	0	[]	[]	0.813411894739	0.648053213304	0.60926434498	0.596104357778	0.592595522833	0.597929587045	0.612604351724	0.652411944369	0.817831097393	[]	[]
5	0	[]	0.818024116711	0.648946230505	0.599378796298	0.559768393049	0.509590481637	0.48385518124	0.516120159043	0.568240620539	0.606859428096	0.655184471428	0.822764626571	[]
6	0	0.831401505513	0.667124304943	0.626331614444	0.607681947493	0.588968651409	0.311441813418	0.0	0.311441813418	0.588968651409	0.607681947493	0.626331614444	0.667124304943	0.831401505513
7	0	[]	0.822764626571	0.655184471428	0.606859428096	0.568240620539	0.516120159043	0.48385518124	0.509590481637	0.559768393049	0.599378796298	0.648946230505	0.818024116711	[]
8	0	[]	[]	0.817831097393	0.652411944369	0.612604351724	0.597929587045	0.592595522833	0.596104357778	0.60926434498	0.648053213304	0.813411894739	[]	[]
9	0	[]	[]	[]	0.818719168938	0.658434550714	0.625951016415	0.620015614189	0.624985423874	0.656616934171	0.816643143148	[]	[]	[]
10	0	[]	[]	[]	[]	0.823084567049	0.666985339809	0.642476288222	0.666384746674	0.82244511781	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	0.833061148334	0.704599123608	0.833150691664	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	0.918158971742	[]	[]	[]	[]	[]	[]

'=============================================================

 TIPS_Pc/TIPS_Pc_cation_neut_inner6_outer0/ReorgPlanes_shareq/TIPS_Pc_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_b.dat 

a\c	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	0.825481251154	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	0.814085193526	0.664354591177	0.815838967219	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	0.81172645474	0.649217525391	0.623834810853	0.650239918341	0.809169516184	[]	[]	[]	[]
3	0	[]	[]	[]	0.814711510614	0.650330082436	0.60289932081	0.605053539142	0.597553132459	0.646643759822	0.811277747504	[]	[]	[]
4	0	[]	[]	0.819949811378	0.657481119918	0.612382999535	0.569647790959	0.586876271902	0.549859044109	0.607286713238	0.655814896937	0.817176174144	[]	[]
5	0	[]	0.830669288623	0.666579068009	0.625571289158	0.598705671931	0.524033471656	0.306115287514	0.496353637198	0.594562998911	0.624933973723	0.665964093076	0.828358211725	[]
6	0	0.918158971742	0.704599123608	0.642476288222	0.620015614189	0.592595522833	0.48385518124	0.0	0.48385518124	0.592595522833	0.620015614189	0.642476288222	0.704599123608	0.918158971742
7	0	[]	0.828358211725	0.665964093076	0.624933973723	0.594562998911	0.496353637198	0.306115287514	0.524033471656	0.598705671931	0.625571289158	0.666579068009	0.830669288623	[]
8	0	[]	[]	0.817176174144	0.655814896937	0.607286713238	0.549859044109	0.586876271902	0.569647790959	0.612382999535	0.657481119918	0.819949811378	[]	[]
9	0	[]	[]	[]	0.811277747504	0.646643759822	0.597553132459	0.605053539142	0.60289932081	0.650330082436	0.814711510614	[]	[]	[]
10	0	[]	[]	[]	[]	0.809169516184	0.650239918341	0.623834810853	0.649217525391	0.81172645474	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	0.815838967219	0.664354591177	0.814085193526	[]	[]	[]	[]	[]
