
2014 Jan 24 03:45:57	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-2	0	0	[[-4.40427584]]	[[ 1.79178474]]	[[-3.61320852]]	-2.99272906044	[[ 2.70249663]]
2014 Jan 24 03:46:03	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-2	0	0	[[-5.36174028]]	[[ 1.38742643]]	[[-3.71625136]]	-3.61023560946	[[ 2.5518389]]
2014 Jan 24 04:02:23	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-2	0	1	[[-4.28194244]]	[[ 1.91411814]]	[[-3.49087512]]	-3.32286843072	[[ 2.70249663]]
2014 Jan 24 04:02:31	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-2	0	1	[[-5.20916162]]	[[ 1.54000509]]	[[-3.5636727]]	-3.51012867626	[[ 2.5518389]]
2014 Jan 24 04:18:48	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	-1	0	[[-4.41247992]]	[[ 1.78358066]]	[[-3.6214126]]	-3.07355748019	[[ 2.70249663]]
2014 Jan 24 04:18:58	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	-1	0	[[-5.31633582]]	[[ 1.43283089]]	[[-3.6708469]]	-3.64273122702	[[ 2.5518389]]
2014 Jan 24 04:35:10	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	-1	1	[[-4.42388542]]	[[ 1.77217516]]	[[-3.6328181]]	-3.28706225915	[[ 2.70249663]]
2014 Jan 24 04:35:25	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	-1	1	[[-5.28110101]]	[[ 1.46806571]]	[[-3.63561208]]	-3.45122917825	[[ 2.5518389]]
2014 Jan 24 04:51:32	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	0	0	[[-5.23998401]]	[[ 0.95607657]]	[[-4.44891669]]	-2.52894806151	[[ 2.70249663]]
2014 Jan 24 04:51:49	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	0	0	[[-5.90335488]]	[[ 0.84581184]]	[[-4.25786596]]	-3.23114582752	[[ 2.5518389]]
2014 Jan 24 05:07:53	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	0	1	[[-4.71284299]]	[[ 1.4832176]]	[[-3.92177567]]	-2.9161064363	[[ 2.70249663]]
2014 Jan 24 05:08:15	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	0	1	[[-5.43067755]]	[[ 1.31848917]]	[[-3.78518862]]	-3.4473749356	[[ 2.5518389]]
2014 Jan 24 05:24:19	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	1	0	[[-4.36621802]]	[[ 1.82984256]]	[[-3.5751507]]	-3.10564277406	[[ 2.70249663]]
2014 Jan 24 05:24:41	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	1	0	[[-5.21546282]]	[[ 1.5337039]]	[[-3.56997389]]	-3.72344092582	[[ 2.5518389]]
2014 Jan 24 05:40:44	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	1	1	[[-4.25649549]]	[[ 1.93956509]]	[[-3.46542817]]	-3.42323076168	[[ 2.70249663]]
2014 Jan 24 05:41:06	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	-1	1	1	[[-5.10357529]]	[[ 1.64559143]]	[[-3.45808636]]	-3.5884950076	[[ 2.5518389]]
2014 Jan 24 05:57:09	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	-2	0	[[-4.17905889]]	[[ 2.01700169]]	[[-3.38799157]]	-3.39841095296	[[ 2.70249663]]
2014 Jan 24 05:57:33	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	-2	0	[[-4.99661262]]	[[ 1.7525541]]	[[-3.35112369]]	-3.86738517798	[[ 2.5518389]]
2014 Jan 24 06:13:35	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	-2	1	[[-4.29616509]]	[[ 1.8998955]]	[[-3.50509777]]	-3.50801798167	[[ 2.70249663]]
2014 Jan 24 06:13:59	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	-2	1	[[-4.88422717]]	[[ 1.86493954]]	[[-3.23873825]]	-3.72802371664	[[ 2.5518389]]
2014 Jan 24 06:29:59	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	-1	0	[[-4.65767458]]	[[ 1.538386]]	[[-3.86660726]]	-3.07022833464	[[ 2.70249663]]
2014 Jan 24 06:30:24	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	-1	0	[[-5.23401064]]	[[ 1.51515608]]	[[-3.58852171]]	-3.55509831541	[[ 2.5518389]]
2014 Jan 24 06:46:24	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	-1	1	[[-4.74673165]]	[[ 1.44932893]]	[[-3.95566433]]	-2.99649671485	[[ 2.70249663]]
2014 Jan 24 06:46:50	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	-1	1	[[-5.31948481]]	[[ 1.4296819]]	[[-3.67399589]]	-3.49309112823	[[ 2.5518389]]
2014 Jan 24 07:02:49	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	0	0	[[-6.19606058]]	[[ 0.]]	[[-5.40499326]]	-3.49356395125	[[ 2.70249663]]
2014 Jan 24 07:03:15	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	0	0	[[-6.74916672]]	[[ 0.]]	[[-5.10367779]]	-4.19732781986	[[ 2.5518389]]
2014 Jan 24 07:17:25	C8_BTBT_anion_neut_diamond	C8_BTBT_mola_anion_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-2	0	0	0	[[ 0.16243344]]	[[ 1.86300261]]	[[-4.32287033]]	1.80031186472	[[ 3.09293647]]
2014 Jan 24 07:19:12	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	0	1	[[-5.48924659]]	[[ 0.706814]]	[[-4.69817927]]	-2.52065671513	[[ 2.70249663]]
2014 Jan 24 07:19:41	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	0	1	[[-5.96239252]]	[[ 0.78677419]]	[[-4.3169036]]	-3.05509444411	[[ 2.5518389]]
2014 Jan 24 07:35:36	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	1	0	[[-4.69112977]]	[[ 1.50493082]]	[[-3.90006245]]	-3.06186052113	[[ 2.70249663]]
2014 Jan 24 07:36:04	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	1	0	[[-5.24228557]]	[[ 1.50688114]]	[[-3.59679665]]	-3.56512416472	[[ 2.5518389]]
2014 Jan 24 07:51:59	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	1	1	[[-4.46913535]]	[[ 1.72692523]]	[[-3.67806803]]	-3.17786777458	[[ 2.70249663]]
2014 Jan 24 07:52:29	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	1	1	[[-5.07965406]]	[[ 1.66951266]]	[[-3.43416513]]	-3.66846063789	[[ 2.5518389]]
2014 Jan 24 07:55:20	C8_BTBT_cation_neut_diamond	C8_BTBT_mola_cation_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-2	0	0	0	[[-0.73437163]]	[[ 1.33086491]]	[[-3.34364744]]	0.990375402714	[[ 2.33725617]]
2014 Jan 24 08:08:24	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	2	0	[[-4.18310705]]	[[ 2.01295353]]	[[-3.39203973]]	-3.40557801427	[[ 2.70249663]]
2014 Jan 24 08:08:52	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	2	0	[[-5.00557258]]	[[ 1.74359414]]	[[-3.36008365]]	-3.85906901364	[[ 2.5518389]]
2014 Jan 24 08:22:25	C8_BTBT_anion_neut_diamond	C8_BTBT_mola_anion_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-2	0	0	1	[[-0.08099051]]	[[ 1.61957866]]	[[-4.56629428]]	1.93107533954	[[ 3.09293647]]
2014 Jan 24 08:24:47	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	2	1	[[-4.31131061]]	[[ 1.88474997]]	[[-3.52024329]]	-3.52893685329	[[ 2.70249663]]
2014 Jan 24 08:25:15	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	0	2	1	[[-4.86976019]]	[[ 1.87940653]]	[[-3.22427126]]	-3.77699086137	[[ 2.5518389]]
2014 Jan 24 08:41:11	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	-1	0	[[-4.43162913]]	[[ 1.76443145]]	[[-3.64056181]]	-3.18515394759	[[ 2.70249663]]
2014 Jan 24 08:41:39	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	-1	0	[[-5.15521536]]	[[ 1.59395135]]	[[-3.50972644]]	-3.6563317986	[[ 2.5518389]]
2014 Jan 24 08:43:04	C8_BTBT_neut_neut_diamond	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-2	0	0	0	[[-1.02090184]]	[[ 0.]]	[[-3.69587748]]	0.827036894016	[[ 1.84793874]]
2014 Jan 24 08:57:34	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	-1	1	[[-4.68786663]]	[[ 1.50819395]]	[[-3.89679931]]	-3.16134835809	[[ 2.70249663]]
2014 Jan 24 08:58:01	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	-1	1	[[-5.18863113]]	[[ 1.56053559]]	[[-3.54314221]]	-3.4720685325	[[ 2.5518389]]
2014 Jan 24 08:58:04	C8_BTBT_cation_neut_diamond	C8_BTBT_mola_cation_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-2	0	0	1	[[-0.75000551]]	[[ 1.31523103]]	[[-3.35928132]]	1.06569568515	[[ 2.33725617]]
2014 Jan 24 09:13:57	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	0	0	[[-5.31692602]]	[[ 0.87913456]]	[[-4.5258587]]	-2.62429203226	[[ 2.70249663]]
2014 Jan 24 09:14:24	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	0	0	[[-5.77787892]]	[[ 0.97128779]]	[[-4.13239]]	-3.14523053451	[[ 2.5518389]]
2014 Jan 24 09:27:22	C8_BTBT_anion_neut_diamond	C8_BTBT_mola_anion_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	-1	0	0	[[ 0.03907985]]	[[ 1.73964902]]	[[-4.44622392]]	1.93303376751	[[ 3.09293647]]
2014 Jan 24 09:30:20	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	0	1	[[-5.4760038]]	[[ 0.72005678]]	[[-4.68493648]]	-2.5775619699	[[ 2.70249663]]
2014 Jan 24 09:30:49	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	0	1	[[-5.91740798]]	[[ 0.83175874]]	[[-4.27191905]]	-3.06208862151	[[ 2.5518389]]
2014 Jan 24 09:45:57	C8_BTBT_neut_neut_diamond	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-2	0	0	1	[[-1.02090184]]	[[ 0.]]	[[-3.69587748]]	0.827036894016	[[ 1.84793874]]
2014 Jan 24 09:46:44	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	1	0	[[-4.53685433]]	[[ 1.65920626]]	[[-3.74578701]]	-3.14221336156	[[ 2.70249663]]
2014 Jan 24 09:47:12	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	1	0	[[-5.28049161]]	[[ 1.46867511]]	[[-3.63500268]]	-3.58518403623	[[ 2.5518389]]
2014 Jan 24 10:00:52	C8_BTBT_cation_neut_diamond	C8_BTBT_mola_cation_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	-1	0	0	[[-0.79847784]]	[[ 1.2667587]]	[[-3.40775365]]	1.05420426692	[[ 2.33725617]]
2014 Jan 24 10:03:05	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	1	1	[[-4.56045932]]	[[ 1.63560126]]	[[-3.769392]]	-3.24956176346	[[ 2.70249663]]
2014 Jan 24 10:03:36	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	1	1	1	[[-5.08744321]]	[[ 1.6617235]]	[[-3.44195429]]	-3.57021495563	[[ 2.5518389]]
2014 Jan 24 10:19:30	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	2	0	0	[[-4.56710345]]	[[ 1.62895714]]	[[-3.77603613]]	-3.06256561174	[[ 2.70249663]]
2014 Jan 24 10:20:01	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	2	0	0	[[-5.25533064]]	[[ 1.49383608]]	[[-3.60984171]]	-3.55197864968	[[ 2.5518389]]
2014 Jan 24 10:32:20	C8_BTBT_anion_neut_diamond	C8_BTBT_mola_anion_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	-1	0	1	[[-0.77484122]]	[[ 0.92572795]]	[[-5.26014499]]	2.44229090298	[[ 3.09293647]]
2014 Jan 24 10:35:47	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	2	0	1	[[-4.8298646]]	[[ 1.36619598]]	[[-4.03879728]]	-3.03739708603	[[ 2.70249663]]
2014 Jan 24 10:36:25	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	0	2	0	1	[[-5.26753527]]	[[ 1.48163145]]	[[-3.62204634]]	-3.38216623366	[[ 2.5518389]]
2014 Jan 24 10:48:36	C8_BTBT_neut_neut_diamond	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	-1	0	0	[[-1.02090184]]	[[ 0.]]	[[-3.69587748]]	0.827036894016	[[ 1.84793874]]
2014 Jan 24 10:52:10	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	-1	0	0	[[-4.62363883]]	[[ 1.57242176]]	[[-3.83257151]]	-2.84237013503	[[ 2.70249663]]
2014 Jan 24 10:52:49	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	-1	0	0	[[-5.37156278]]	[[ 1.37760394]]	[[-3.72607385]]	-3.61909118422	[[ 2.5518389]]
2014 Jan 24 11:03:37	C8_BTBT_cation_neut_diamond	C8_BTBT_mola_cation_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	-1	0	1	[[-1.23735066]]	[[ 0.82788588]]	[[-3.84662647]]	1.4060453055	[[ 2.33725617]]
2014 Jan 24 11:08:32	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	-1	0	1	[[-4.71013815]]	[[ 1.48592243]]	[[-3.91907083]]	-2.96959813079	[[ 2.70249663]]
2014 Jan 24 11:09:12	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	-1	0	1	[[-5.36361873]]	[[ 1.38554799]]	[[-3.7181298]]	-3.42571191335	[[ 2.5518389]]
2014 Jan 24 11:13:20	Pc_neut_neut_diamond	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	-2	0	0	0	[[-5.64083221]]	[[ 0.]]	[[-3.49331925]]	-3.89417258092	[[ 1.74665963]]
2014 Jan 24 11:24:57	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	-1	0	[[-4.29351969]]	[[ 1.90254089]]	[[-3.50245237]]	-3.18616282486	[[ 2.70249663]]
2014 Jan 24 11:25:35	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	-1	0	[[-5.12482798]]	[[ 1.62433873]]	[[-3.47933906]]	-3.80243704455	[[ 2.5518389]]
2014 Jan 24 11:27:55	Pc_neut_neut_diamond	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	-2	0	0	1	[[-5.64083221]]	[[ 0.]]	[[-3.49331925]]	-3.89417258092	[[ 1.74665963]]
2014 Jan 24 11:37:18	C8_BTBT_anion_neut_diamond	C8_BTBT_mola_anion_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	0	-1	0	[[ 0.33029019]]	[[ 2.03085936]]	[[-4.15501358]]	1.46338445245	[[ 3.09293647]]
2014 Jan 24 11:41:17	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	-1	1	[[-4.53035932]]	[[ 1.66570126]]	[[-3.739292]]	-3.17800135296	[[ 2.70249663]]
2014 Jan 24 11:41:58	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	-1	1	[[-5.07397871]]	[[ 1.67518801]]	[[-3.42848978]]	-3.64258979677	[[ 2.5518389]]
2014 Jan 24 11:42:27	Pc_neut_neut_diamond	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	-1	0	0	[[-5.64083221]]	[[ 0.]]	[[-3.49331925]]	-3.89417258092	[[ 1.74665963]]
2014 Jan 24 11:51:30	C8_BTBT_neut_neut_diamond	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	-1	0	1	[[-1.02090184]]	[[ 0.]]	[[-3.69587748]]	0.827036894016	[[ 1.84793874]]
2014 Jan 24 11:57:02	Pc_neut_neut_diamond	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	-1	0	1	[[-5.64083221]]	[[ 0.]]	[[-3.49331925]]	-3.89417258092	[[ 1.74665963]]
2014 Jan 24 11:57:41	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	0	0	[[-4.95760292]]	[[ 1.23845766]]	[[-4.1665356]]	-2.77168872743	[[ 2.70249663]]
2014 Jan 24 11:58:20	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	0	0	[[-5.47635638]]	[[ 1.27281033]]	[[-3.83086746]]	-3.40808795277	[[ 2.5518389]]
2014 Jan 24 12:06:21	C8_BTBT_cation_neut_diamond	C8_BTBT_mola_cation_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	0	-1	0	[[-0.65287789]]	[[ 1.41235865]]	[[-3.2621537]]	0.704976701697	[[ 2.33725617]]
2014 Jan 24 12:11:37	Pc_neut_neut_diamond	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	0	-1	0	[[-5.64083221]]	[[ 0.]]	[[-3.49331925]]	-3.89417258092	[[ 1.74665963]]
2014 Jan 24 12:14:03	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	0	1	[[-5.46005263]]	[[ 0.73600796]]	[[-4.66898531]]	-2.49705954517	[[ 2.70249663]]
2014 Jan 24 12:14:42	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	0	1	[[-5.97104097]]	[[ 0.77812575]]	[[-4.32555204]]	-3.04391677676	[[ 2.5518389]]
2014 Jan 24 12:26:12	Pc_neut_neut_diamond	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	0	-1	1	[[-5.64083221]]	[[ 0.]]	[[-3.49331925]]	-3.89417258092	[[ 1.74665963]]
2014 Jan 24 12:30:26	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	1	0	[[-4.55339752]]	[[ 1.64266306]]	[[-3.7623302]]	-3.02888649757	[[ 2.70249663]]
2014 Jan 24 12:31:05	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	1	0	[[-5.3542958]]	[[ 1.39487092]]	[[-3.70880687]]	-3.61317281718	[[ 2.5518389]]
2014 Jan 24 12:40:47	Pc_neut_neut_diamond	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	0	0	0	[[-5.64083221]]	[[ 0.]]	[[-3.49331925]]	-3.89417258092	[[ 1.74665963]]
2014 Jan 24 12:42:14	C8_BTBT_anion_neut_diamond	C8_BTBT_mola_anion_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	0	-1	1	[[ 0.22744561]]	[[ 1.92801479]]	[[-4.25785815]]	1.48913228073	[[ 3.09293647]]
2014 Jan 24 12:46:46	Pc_anion_neut_diamond	Pc_mola_anion_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	1	1	[[-4.68387738]]	[[ 1.5121832]]	[[-3.89281006]]	-3.08935787339	[[ 2.70249663]]
2014 Jan 24 12:47:29	Pc_cation_neut_diamond	Pc_mola_cation_aniso_cifstruct_chelpg.xyz	Pc_mola_neut_aniso_cifstruct_chelpg.xyz	2	1	0	1	1	[[-5.20078279]]	[[ 1.54838393]]	[[-3.55529386]]	-3.56183015982	[[ 2.5518389]]
2014 Jan 24 12:54:02	C8_BTBT_neut_neut_diamond	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	C8_BTBT_mola_neut_aniso_cifstruct_chelpg.xyz	2	-1	0	-1	0	[[-1.02090184]]	[[ 0.]]	[[-3.69587748]]	0.827036894016	[[ 1.84793874]]
