c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
8	1	[]	[]	[]	3.23014256482	2.87744880954	2.18640033619	1.71113248547	1.49000333273	1.53005326236	1.22473730919	[]	[]	[]
8	2	[]	[]	[]	-1.25325800371	-1.57415339376	-1.59147438109	0.14755090708	1.49869321031	1.94667428566	2.55756857602	[]	[]	[]
8	3	[]	[]	[]	-1.02136749648	0.00609363740726	1.69445641309	1.77195928398	2.00760425574	1.99269625254	2.90181835952	[]	[]	[]
9	0	[]	[]	[]	[]	3.89432601846	4.0167597405	3.40134293884	2.85545085909	2.60547124608	[]	[]	[]	[]
9	1	[]	[]	[]	[]	3.14359301825	2.87575666141	2.13658648622	1.94012135763	1.64016858415	[]	[]	[]	[]
9	2	[]	[]	[]	[]	-0.861268451282	0.486045188187	1.82287942855	2.3077340458	2.63944488165	[]	[]	[]	[]
9	3	[]	[]	[]	[]	2.47352813538	2.46291011316	2.61518748382	2.86577429659	3.14659778015	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	3.4012531219	3.32959021634	3.25617914837	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	2.92746345056	2.63846952403	2.2524389667	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	1.53705353525	2.26309424678	2.53883368984	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	2.92441192449	3.02392164139	3.30505621059	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	3.15278181725	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	3.1778969156	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	2.52965143034	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	3.19598324401	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
